Time Stamp,Region,Latitude,Longitude,Number of cases
12-20-2020,"Hillery T Broadous Elementary, LAUSD",34.282882,-118.408205,0
12-20-2020,Hollywood Schoolhouse,34.09383,-118.337817,0
12-20-2020,It's A Small World Child Care & Preschool,34.68622,-118.149589,0
12-20-2020,James A Garfield Senior High,34.026703999999995,-118.15802,0
12-20-2020,"Kadima Day School, West Hills",34.197571999999994,-118.615801,0
12-20-2020,Fountain Day School,34.091806,-118.359906,0
12-20-2020,KinderCare Learning Center,34.279109000000005,-118.521076,0
12-20-2020,Kranz Intermediate School,34.045248,-118.02456,0
12-20-2020,"LA City Department of Recreation and Parks, Delano Recreation Center",34.182503999999994,-118.462409,0
12-20-2020,"La Serna High School, Whittier",33.955953,-117.996649,0
12-20-2020,Lakewood Child Development Center,33.852456,-118.146433,0
12-20-2020,Montessori School of Hacienda Heights,34.008494,-117.979268,0
12-20-2020,Oaks Christian School Westlake Village,34.153007,-118.809714,0
12-20-2020,Friendship Academy,33.862474,-118.346432,0
12-20-2020,"Florence Ave ES, LAUSD",33.973831,-118.238986,0
12-20-2020,Proyecto Pastoral Centro de Alegria,34.048084,-118.206628,0
12-20-2020,"Campus Residential 2, UCLA",34.073661,-118.450083,0
12-20-2020,"Azusa Pacific University, Athletics",34.130083,-117.888278,0
12-20-2020,Benjamin Franklin Elementary School - Day Care Program,34.161956,-118.296549,0
12-20-2020,Blast Swim Team,34.169953,-118.341884,0
12-20-2020,Blessed Sacrament School,34.098465000000004,-118.334771,0
12-20-2020,Boys & Girls Club LA Harbor - Port Site,33.740967,-118.280113,0
12-20-2020,Bright Horizons at Ocean Park,34.020622,-118.449149,0
12-20-2020,Brighter Days Early Learning,33.737245,-118.313418,0
12-20-2020,"Campus Residential, University of La Verne",34.099914,-117.772627,0
12-20-2020,Emek Hebrew Academy Day Camp,34.165438,-118.468564,0
12-20-2020,"Chavez Elementary School, LAUSD",34.088567,-118.168131,0
12-20-2020,Child's World School,34.180876,-118.526776,0
12-20-2020,"Claremont McKenna College, IT Department",34.099323,-117.704133,0
12-20-2020,Crossroads School For The Arts and Sciences,34.024549,-118.473935,0
12-20-2020,Drew Child Development Center,33.953008000000004,-118.244323,0
12-20-2020,Eastside High School,34.68143,-118.071189,0
12-20-2020,"Edgewood High School, West Covina",34.061428,-117.949641,0
12-20-2020,Our Lady of Grace School,34.162283,-118.519234,0
12-20-2020,Sinai Akiba Academy,34.066057,-118.428691,0
12-20-2020,Bel Tooren Villa Convalescent Hospital (1),33.88074,-118.117049,0
12-20-2020,Atria Covina,34.089534,-117.906268,0
12-20-2020,Arcadia Gardens Retirement Hotel (Memory Care Unit),34.121429,-118.055357,0
12-20-2020,Arcadia Health Care Center,34.108216,-118.021772,0
12-20-2020,Arcadia Health Care Center,34.120896,-118.055788,0
12-20-2020,"Artesia Christian Home, Inc.",33.865487,-118.086086,0
12-20-2020,Astoria Nursing and Rehab Center,34.310635999999995,-118.438956,0
12-20-2020,Atherton Baptist Home - Sam B. West (SNF),34.088653,-118.133134,0
12-20-2020,Atherton Baptist Homes (Assisted Living),34.088653,-118.133134,0
12-20-2020,Atria Pacific Palisades,34.048578000000006,-118.527903,0
12-20-2020,Ararat Nursing Facility,34.282608,-118.461962,0
12-20-2020,Atria Rancho Park,34.094362,-117.83905,0
12-20-2020,Atria Santa Clarita,34.378921000000005,-118.56187,0
12-20-2020,Autumn Hills Health Care Center,34.152707,-118.243445,0
12-20-2020,Avalon Villa Care Center,33.92283,-118.265878,0
12-20-2020,Baldwin Gardens Nursing Center,34.106111,-118.035574,0
12-20-2020,Barry J. Nidorf Juvenile Hall,34.317163,-118.484086,0
12-20-2020,Bay Crest Care Center,33.842845000000004,-118.352855,0
12-20-2020,Arcadia Gardens Retirement Hotel,34.121429,-118.055357,0
12-20-2020,Antelope Valley Care Center,34.692329,-118.157121,0
12-20-2020,"South Gate High School, LAUSD",33.956093,-118.209334,0
12-20-2020,A Step in The Right Direction,34.243095000000004,-118.53705,0
12-20-2020,Sunshine Preschool and Day Care Center,33.917254,-118.217254,0
12-20-2020,The Joan Macy School,34.102397,-117.785455,0
12-20-2020,The Master's University and Seminary,34.382275,-118.518675,0
12-20-2020,"Tierra Bonita Elementary, Eastside Union School District",34.697484,-118.080726,0
12-20-2020,Tiny Dots Early Education Center,34.05118,-118.243121,0
12-20-2020,Tutor Time,34.422028000000005,-118.433046,0
12-20-2020,UCLA Facilities,34.068001,-118.440627,0
12-20-2020,Aegis Living Granada Hills (1),34.266741,-118.527026,0
12-20-2020,Ano One Facility For Elderly,34.214338,-118.440263,0
12-20-2020,Aegis Living Granada Hills (2),34.266741,-118.527026,0
12-20-2020,Affinity Healthcare Center,33.8895,-118.175502,0
12-20-2020,Alameda Care Center,34.163743,-118.313103,0
12-20-2020,Alcott Rehabilitation Hospital,34.052867,-118.317157,0
12-20-2020,Alden Terrace Convalescent Hospital,34.048339,-118.283776,0
12-20-2020,"Alhambra Healthcare & Wellness Centre, LP",34.090328,-118.124285,0
12-20-2020,Anne Sippi Clinic,34.075406,-118.173025,0
12-20-2020,Downey Retirement Center,33.936471999999995,-118.133044,0
12-20-2020,Driftwood Healthcare Center,33.841722999999995,-118.3571,0
12-20-2020,DSH - Metropolitan State Hospital (Forensic Unit 402) (1),33.926517,-118.06778,0
12-20-2020,Nikkei Senior Gardens,34.236838,-118.421381,0
12-20-2020,Motion Picture & Television Fund,34.170165999999995,-118.339497,0
12-20-2020,Motion Picture & Television Fund,34.155505,-118.63483,0
12-20-2020,"Mountview Assisted Living, Memory Care Unit",34.208923,-118.236674,0
12-20-2020,MSJI Home in San Dimas,34.127751,-117.795362,0
12-20-2020,Serento Casa SNF (Previously Brookdale San Dimas),34.127751,-117.795362,0
12-20-2020,New Vista Nursing and Rehabilitation Center,34.261699,-118.321642,0
12-20-2020,New Vista Post-Acute Care Center,34.04805,-118.449224,0
12-20-2020,North County Correctional Facility,34.464948,-118.58743,0
12-20-2020,"Monterey Healthcare & Wellness Centre, LP (2)",34.042939000000004,-118.08856000000002,0
12-20-2020,North Valley Nursing Center,34.257147,-118.299648,0
12-20-2020,Northridge Care Center,34.212996999999994,-118.535782,0
12-20-2020,Norwalk Community Hospital,33.910671,-118.063976,0
12-20-2020,Norwalk Meadows Nursing Center,33.905138,-118.107655,0
12-20-2020,Norwalk Skilled Nursing & Wellness Centre,33.916773,-118.08791200000002,0
12-20-2020,Oak Park Manor,34.086592,-117.715344,0
12-20-2020,Oakmont of Whittier,33.961602,-118.028252,0
12-20-2020,Monterey Park Convalescent Hospital,34.050095,-118.137936,0
12-20-2020,"Monterey Healthcare & Wellness Centre, LP (1)",34.042939000000004,-118.08856000000002,0
12-20-2020,"Ocean Gardens I, LLC",34.033019,-118.478212,0
12-20-2020,Melrose Gardens - The Cottages,34.088724,-118.350738,0
12-20-2020,Mayflower Care Center,34.095006,-118.013172,0
12-20-2020,Maywood Skilled Nursing & Wellness Centre,33.984705,-118.1891,0
12-20-2020,MDH Specialized Care Homes 1 - Janine,33.976069,-118.03532,0
12-20-2020,MDH Specialized Care Homes 3 - Pasada,33.976069,-118.03532,0
12-20-2020,Meadowbrook Behavioral Health Center,34.004735,-118.424303,0
12-20-2020,Meadowbrook Senior Living Agoura Hills (1),34.144692,-118.740124,0
12-20-2020,Meadowbrook Senior Living Agoura Hills (2),34.144692,-118.740124,0
12-20-2020,Men's Central Jail,34.059795,-118.231824,0
12-20-2020,"Montecito Heights Healthcare & Wellness Centre, LP",34.098049,-118.20620900000002,0
12-20-2020,Merrill Gardens at Rolling Hills Estates,33.763772,-118.330491,0
12-20-2020,Metropolitan Detention Center,34.052572,-118.240826,0
12-20-2020,Mirada Hills Rehabilitation and Convalescent Hospital,33.919557,-118.010541,0
12-20-2020,Mission Care Center,34.091053,-118.086197,0
12-20-2020,Monrovia Post Acute,34.137993,-117.978775,0
12-20-2020,Monte Vista Healthcare Center,34.142865,-117.977213,0
12-20-2020,Montebello Care Center,34.017497,-118.109558,0
12-20-2020,Oakpark Healthcare Center,34.235854,-118.270112,0
12-20-2020,"Ocean Gardens II, LLC",34.033019,-118.478212,0
12-20-2020,DSH - Metropolitan State Hospital (Forensic Unit 402) (2),33.926517,-118.06778,0
12-20-2020,Ramona Nursing and Rehabilitation Center,34.074614000000004,-118.015458,0
12-20-2020,Pico Rivera Healthcare Center,33.998339,-118.082696,0
12-20-2020,Pilgrim Place Health Services Center,34.10011,-117.726446,0
12-20-2020,"Pine Grove Healthcare & Wellness Centre, LP",34.104522,-118.090331,0
12-20-2020,Pomona Vista Care Center,34.063959000000004,-117.752397,0
12-20-2020,Primrose Post-Acute,33.972974,-118.350172,0
12-20-2020,Prototypes in Pomona,34.080229,-117.752201,0
12-20-2020,Providence Little Company of Mary Transitional Care Center,33.852504,-118.379044,0
12-20-2020,Regency Grand at West Covina (Assisted Living and Memory Care),34.070037,-117.871457,0
12-20-2020,Penn Mar Therapeutic Center,34.074252,-118.012179,0
12-20-2020,Rinaldi Convalescent Hospital,34.279936,-118.492779,0
12-20-2020,Rio Hondo Subacute & Nursing Center,34.014243,-118.09415,0
12-20-2020,Riviera Healthcare Center,33.967068,-118.11483,0
12-20-2020,"Rose Senior Care, Inc.",34.257966,-118.534267,0
12-20-2020,Rose Villa Healthcare Center,33.869098,-118.141277,0
12-20-2020,Royal Bellingham,34.168942,-118.399419,0
12-20-2020,Royal Gardens Healthcare,34.077316,-118.149438,0
12-20-2020,Percy Village,34.028464,-118.19884,0
12-20-2020,Peak Performance Specialized Home,34.041872999999995,-118.470826,0
12-20-2020,"Ocean Gardens V, LLC",34.033019,-118.478212,0
12-20-2020,Palazzo Post Acute,34.094667,-118.307163,0
12-20-2020,Ocean Pointe Healthcare Center,34.026881,-118.483908,0
12-20-2020,Olive Branch Assisted Living,34.256361,-118.503645,0
12-20-2020,Olympia Convalescent Hospital,34.049857,-118.280294,0
12-20-2020,Osage Healthcare & Wellness Centre,33.95087,-118.34599,0
12-20-2020,Oxford Villa,33.946044,-118.382657,0
12-20-2020,Pacific Post Acute,34.027448,-118.48352,0
12-20-2020,Pacifica Senior Living Santa Clarita,34.379105,-118.559687,0
12-20-2020,Palm Court Independent Living,34.014989,-118.403992,0
12-20-2020,Pathways Sober Living #1,34.137625,-117.90777,0
12-20-2020,Paradigm Treatment Centers - Point Dume House,34.012809999999995,-118.802222,0
12-20-2020,Paramount Convalescent Hospital,33.90328,-118.149515,0
12-20-2020,Park Avenue Healthcare & Wellness Center,34.074195,-117.754178,0
12-20-2020,Park Paseo Independent Living,34.145191,-118.249195,0
12-20-2020,Parkwest Healthcare Center SNF,34.192876,-118.544479,0
12-20-2020,Pasadena Park Healthcare & Wellness Center,34.170178,-118.097102,0
12-20-2020,Pathways 6 Sober Living,34.137625,-117.90777,0
12-20-2020,Marycrest Manor,33.999824,-118.383109,0
12-20-2020,Marina Pointe Healthcare & Subacute,33.999222,-118.399414,0
12-20-2020,Maple Healthcare Center,34.022882,-118.266176,0
12-20-2020,Griffith Park Health Care Center,34.16279,-118.305885,0
12-20-2020,Golden Legacy (Previously San Fernando Post Acute Hospital),34.288725,-118.446541,0
12-20-2020,Golden Legacy (Previously San Fernando Post Acute Hospital),34.281662,-118.403963,0
12-20-2020,Golden State Colonial Healthcare Center,34.178998,-118.3672,0
12-20-2020,Granada Hills Convalescent Hospital,34.264987,-118.483551,0
12-20-2020,Granada Post Acute,33.930694,-118.206498,0
12-20-2020,Grancell Village of The Jewish Homes For The Aging,34.200253000000004,-118.553223,0
12-20-2020,Greenfield Care Center of South Gate,33.959075,-118.211794,0
12-20-2020,Guardian Rehabilitation Hospital,34.066302,-118.361678,0
12-20-2020,Glendale Healthcare Center,34.131907,-118.257645,0
12-20-2020,Hathaway Sycamores,34.195998,-118.165828,0
12-20-2020,Hawthorne Healthcare & Wellness Centre,33.928467,-118.35456,0
12-20-2020,Healthy Living Residential Program,34.437186,-118.529749,0
12-20-2020,Helen Evans Home,34.015698,-117.976803,0
12-20-2020,Heritage Manor,34.068817,-118.122656,0
12-20-2020,Highland Park Skilled Nursing & Wellness Centre,34.108523,-118.201819,0
12-20-2020,Holiday Manor Care Center,34.219418,-118.581604,0
12-20-2020,Glendora Canyon Transitional Care Unit,34.132743,-117.869508,0
12-20-2020,Glen Terra Assisted Living,34.159162,-118.25316,0
12-20-2020,Maclay Healthcare Center,34.304665,-118.41292,0
12-20-2020,"FCI, Terminal Island",33.72875,-118.268181,0
12-20-2020,DSH - Metropolitan State Hospital (Forensic Unit 405),33.926517,-118.06778,0
12-20-2020,DSH - Metropolitan State Hospital (Unit 108),33.926517,-118.06778,0
12-20-2020,Easter Seal Home on Faculty,34.203208000000004,-118.502027,0
12-20-2020,Eggleston Youth Center La Verne 2,34.054118,-117.775132,0
12-20-2020,Eisenberg Center Jewish Home,34.187687,-118.543708,0
12-20-2020,El Rancho Vista Health Care Center,33.9928,-118.090546,0
12-20-2020,Elmcrest Care Center (Valley View Post Acute),34.064577,-118.043195,0
12-20-2020,Fidelity Health Care,34.09129,-118.022662,0
12-20-2020,Glen Park at Valley Village,34.171069,-118.397176,0
12-20-2020,Five Acres,34.19165,-118.166036,0
12-20-2020,Fountain View Subacute and Nursing Center,34.094818,-118.304824,0
12-20-2020,Fred Brown Recovery Center,33.731695,-118.282883,0
12-20-2020,Fred Brown Recovery Service,33.731695,-118.282883,0
12-20-2020,Garden of Palms (1),34.089549,-118.361842,0
12-20-2020,Garden of Palms (2),34.089549,-118.361842,0
12-20-2020,Gardena Convalescent Center,33.896985,-118.29243,0
12-20-2020,Holiday Villa East,34.025564,-118.481322,0
12-20-2020,Hollenbeck Palms,34.040217,-118.220603,0
12-20-2020,Hollywood Premier Healthcare Center,34.095118,-118.307106,0
12-20-2020,"Lawndale Healthcare & Wellness Centre, LLC",33.894371,-118.34357,0
12-20-2020,"La Crescenta Chateau/Nurtur, Inc.",34.257132,-118.299008,0
12-20-2020,La Crescenta Healthcare Center,34.219415000000005,-118.24627,0
12-20-2020,La Verne Manor,34.102047,-117.760211,0
12-20-2020,Lake Balboa Care Center,34.194156,-118.50302,0
12-20-2020,Lakewood Gardens,33.925588,-118.132202,0
12-20-2020,Lakewood Healthcare Center,33.92643,-118.13126499999998,0
12-20-2020,Las Flores Convalescent Hospital,33.902787,-118.320949,0
12-20-2020,Le Bleu Chateau,34.195535,-118.325354,0
12-20-2020,Horace Assisted Living,34.269899,-118.512886,0
12-20-2020,Le Bleu Chateau - Gold,34.195535,-118.325354,0
12-20-2020,Leisure Living #1,34.159247,-118.756138,0
12-20-2020,Leisure Vale Retirement Hotel,34.129699,-118.250471,0
12-20-2020,Lighthouse Healthcare Center,33.935102,-118.233144,0
12-20-2020,Little Sisters of The Poor (RCFE),33.724621,-118.310592,0
12-20-2020,Live Oak Rehabilitation Center,34.100594,-118.107508,0
12-20-2020,Lomita Post Acute Care Center,33.800090000000004,-118.313616,0
12-20-2020,Kingsley Manor Care Center,34.089844,-118.303441,0
12-20-2020,Kindred Hospital Baldwin Park,34.063458000000004,-117.967461,0
12-20-2020,Kennedy Post Acute Care Center,34.082251,-118.361659,0
12-20-2020,Kei-Ai South Bay Healthcare Center,33.894372,-118.292231,0
12-20-2020,House of Hope - San Pedro,33.735805,-118.282193,0
12-20-2020,Huntington Drive Health & Rehabilitation Center,34.130931,-118.046779,0
12-20-2020,Huntington Healthcare Center,34.084041,-118.188415,0
12-20-2020,Huntington Park Nursing Center,33.980937,-118.219557,0
12-20-2020,Huntington Retirement Hotel,33.839907000000004,-118.357477,0
12-20-2020,Imperial Care,34.140151,-118.380104,0
12-20-2020,Imperial Care Center,34.140151,-118.380104,0
12-20-2020,Imperial Crest Health Care Center,33.926216,-118.360958,0
12-20-2020,Imperial Healthcare Center,33.921846,-118.010668,0
12-20-2020,Inglewood Health Care Center,33.962241,-118.34842,0
12-20-2020,Inland Valley Care and Rehabilitation Center,34.095166,-117.748016,0
12-20-2020,Inland Valley Care and Rehabilitation Center,34.077277,-117.754424,0
12-20-2020,Iris Healing and Retreat,34.169053000000005,-118.575227,0
12-20-2020,Joyce Eisenberg-Keefer Medical Center,34.200564,-118.553009,0
12-20-2020,Kei-Ai Los Angeles Healthcare Center,34.070879999999995,-118.203437,0
12-20-2020,Yummy Foods Sunset,34.090238,-118.276953,0
